# Data from Clarivate Analytics' Web of Science, retrieved 29 October 2018
# This file generated on 2018-11-23 17:10:07
item,AU,DE,DOI,SO,id,title,year,DOI link
351,"Ala-aho, Pertti|Soulsby, Chris|Wang, Hailong|Tetzlaff, Doerthe",integrated modelling|streamflow generation|groundwater|catchment modelling|model calibration,10.1016/j.jhydrol.2017.02.023,JOURNAL OF HYDROLOGY,WOS:000398871100049,Integrated surface-subsurface model to investigate the role of groundwater in headwater catchment runoff generation: A minimalist approach to parameterisation,2017,https://dx.doi.org/10.1016/j.jhydrol.2017.02.023
334,"Pumo, D.|Arnone, E.|Francipane, A.|Caracciolo, D.|Noto, L. V.",hydrological change|climate change|land use and cover change|urbanization|tribs,10.1016/j.jhydrol.2017.09.002,JOURNAL OF HYDROLOGY,WOS:000415769600007,Potential implications of climate change and urbanization on watershed hydrology,2017,https://dx.doi.org/10.1016/j.jhydrol.2017.09.002
125,"Wang, Hui|Wellmann, J. Florian|Li, Zhao|Wang, Xiangrong|Liang, Robert Y.",geological modeling|geostatistics|uncertainty quantification|gibbs sampling|heterogeneity,10.1007/s11004-016-9663-9,MATHEMATICAL GEOSCIENCES,WOS:000392837900001,A Segmentation Approach for Stochastic Geological Modeling Using Hidden Markov Random Fields,2017,https://dx.doi.org/10.1007/s11004-016-9663-9
126,"Costa, Diogo|Roste, Jennifer|Pomeroy, John|Baulch, Helen|Elliott, Jane|Wheater, Howard|Westbrook, Cherie",agriculture|nitrate|nutrient exports|nutrient model|snow|winter,10.1002/hyp.11346,HYDROLOGICAL PROCESSES,WOS:000416149500001,A modelling framework to simulate field-scale nitrate response and transport during snowmelt: The WINTRA model,2017,https://dx.doi.org/10.1002/hyp.11346
140,"Martinez-Capel, F.|Garcia-Lopez, L.|Beyer, M.",environmental flow regime|range of variability approach|habitat-duration curves|river flow variability|water resources management|zambezi river|wetlands|climate change,10.1002/rra.3058,RIVER RESEARCH AND APPLICATIONS,WOS:000397018600008,"INTEGRATING HYDROLOGICAL MODELLING AND ECOSYSTEM FUNCTIONING FOR ENVIRONMENTAL FLOWS IN CLIMATE CHANGE SCENARIOS IN THE ZAMBEZI RIVER (ZAMBEZI REGION, NAMIBIA)",2017,https://dx.doi.org/10.1002/rra.3058
312,"Hasegawa, Tomoko|Fujimori, Shinichiro|Ito, Akihiko|Takahashi, Kiyoshi|Masui, Toshihiko",land-use change|spatial allocation|integrated assessment,10.1016/j.scitotenv.2016.12.025,SCIENCE OF THE TOTAL ENVIRONMENT,WOS:000395353600077,Global land-use allocation model linked to an integrated assessment model,2017,https://dx.doi.org/10.1016/j.scitotenv.2016.12.025
314,"Ahrestani, Farshid S.|Saracco, James F.|Sauer, John R.|Pardieck, Keith L.|Royle, J. Andrew",avian demography|bayesian hierarchical models|breeding bird survey|maps program|population growth|us geological survey|vital rates,10.1002/eap.1493,ECOLOGICAL APPLICATIONS,WOS:000398577200016,An integrated population model for bird monitoring in North America,2017,https://dx.doi.org/10.1002/eap.1493
315,"Gao, Jiyao|You, Fengqi",sustainable supply chain|life cycle optimization|uncertainty|mixed-integer fractional programming|biofuelsa,10.1016/j.compchemeng.2017.05.021,COMPUTERS & CHEMICAL ENGINEERING,WOS:000414081000017,Modeling framework and computational algorithm for hedging against uncertainty in sustainable supply chain design using functional-unit-based life cycle optimization,2017,https://dx.doi.org/10.1016/j.compchemeng.2017.05.021
317,"Neugebauer, Romain|Schmittdiel, Julie A.|Adams, Alyce S.|Grant, Richard W.|van der Laan, Mark J.",counterfactual identifiability|dynamic intervention|effect of monitoring|no direct effect assumption|stochastic intervention|time-varying treatment,10.1515/jci-2016-0015,JOURNAL OF CAUSAL INFERENCE,WOS:000405994900005,Identification of the Joint Effect of a Dynamic Treatment Intervention and a Stochastic Monitoring Intervention Under the No Direct Effect Assumption,2017,https://dx.doi.org/10.1515/jci-2016-0015
318,"Van Oijen, Marcel|Cameron, David|Levy, Peter E.|Preston, Rory",block support|ecosystem modelling|greenhouse gas emission|point support|spatial upscaling|taylor expansion,10.1016/j.envsoft.2017.03.023,ENVIRONMENTAL MODELLING & SOFTWARE,WOS:000403644700012,Correcting errors from spatial upscaling of nonlinear greenhouse gas flux models,2017,https://dx.doi.org/10.1016/j.envsoft.2017.03.023
143,"Knighton, James|Saia, Sheila M.|Morris, Chelsea K.|Archiblad, Josephine A.|Walter, M. Todd",hydrological modeling|joflow|pa|shale hills critical zone observatory|stable water isotopes|watershed mixing,10.1002/hyp.11194,HYDROLOGICAL PROCESSES,WOS:000403906900009,Ecohydrologic considerations for modeling of stable water isotopes in a small intermittent watershed,2017,https://dx.doi.org/10.1002/hyp.11194
319,"Pan Xunzhang, |Chen Wenying, |Clarke, Leon E.|Wang Lining, |Liu Guannan, ",china|energy system transformation|indc|carbon budgets|effort-sharing,10.1016/j.enpol.2017.01.020,ENERGY POLICY,WOS:000397356000010,China's energy system transformation towards the 2 degrees C goal: Implications of different effort-sharing principles,2017,https://dx.doi.org/10.1016/j.enpol.2017.01.020
320,"Mi, Zhifu|Wei, Yi-Ming|Wang, Bing|Meng, Jing|Liu, Zhu|Shan, Yuli|Liu, Jingru|Guan, Dabo",carbon emissions|peak|input-output|optimization model|integrated assessment model|china,10.1016/j.jclepro.2016.11.055,JOURNAL OF CLEANER PRODUCTION,WOS:000398135300079,Socioeconomic impact assessment of China's CO2 emissions peak prior to 2030,2017,https://dx.doi.org/10.1016/j.jclepro.2016.11.055
138,"Li, Qiwei|Guindani, Michele|Reich, Brian J.|Bondell, Howard D.|Vannucci, Marina",bayesian nonparametrics|count data|feature selection|poisson mixture|text analysis,10.1002/sam.11350,STATISTICAL ANALYSIS AND DATA MINING,WOS:000415735500003,A Bayesian mixture model for clustering and selection of feature occurrence rates under mean constraints,2017,https://dx.doi.org/10.1002/sam.11350
333,"Woldesenbet, Tekalegn Ayele|Elagib, Nadir Ahmed|Ribbe, Lars|Heinrich, Juergen",lulc|swat model|hydrological modeling|partial least square regression|water balance,10.1016/j.scitotenv.2016.09.124,SCIENCE OF THE TOTAL ENVIRONMENT,WOS:000390373400072,"Hydrological responses to land use/cover changes in the source region of the Upper Blue Nile Basin, Ethiopia",2017,https://dx.doi.org/10.1016/j.scitotenv.2016.09.124
326,"Martinez-Beneito, Miguel A.|Botella-Rocamora, Paloma|Banerjee, Sudipto",,10.1214/16-BA995,BAYESIAN ANALYSIS,WOS:000398972500010,Towards a Multidimensional Approach to Bayesian Disease Mapping,2017,https://dx.doi.org/10.1214/16-BA995
133,"Cazares-Rodriguez, Jorge E.|Vivoni, Enrique R.|Mascaro, Giuseppe",extreme event|flood mitigation|hydraulic infrastructure|model complexity|distributed hydrologic modeling|remote sensing|linear reservoir|stakeholder engagement,10.1061/(ASCE)HE.1943-5584.0001560,JOURNAL OF HYDROLOGIC ENGINEERING,WOS:000408567600015,"Comparison of Two Watershed Models for Addressing Stakeholder Flood Mitigation Strategies: Case Study of Hurricane Alex in Monterrey, Mexico",2017,https://dx.doi.org/10.1061/(ASCE)HE.1943-5584.0001560
132,"Nepal, Santosh|Chen, Jie|Penton, David J.|Neumann, Luis E.|Zheng, Hongxing|Wahid, Shahriar",hydrological modelling|glacier catchment processes|himalayan water budgets|snow and glacier melt|tamor catchment,10.1002/hyp.10962,HYDROLOGICAL PROCESSES,WOS:000441296100005,Spatial GR4J conceptualization of the Tamor glaciated alpine catchment in Eastern Nepal: evaluation of GR4JSG against streamflow and MODIS snow extent,2017,https://dx.doi.org/10.1002/hyp.10962
131,"Deng, Hang|Bielicki, Jeffrey M.|Oppenheimer, Michael|Fitts, Jeffrey P.|Peters, Catherine A.","carbon capture, utilization and storage|geologic co2 storage|leakage risk|climate change mitigation|integrated assessment modeling|gcam|carbon tax|representative concentration pathways",10.1007/s10584-017-2035-8,CLIMATIC CHANGE,WOS:000409001300006,Leakage risks of geologic CO2 storage and the impacts on the global energy system and climate change mitigation,2017,https://dx.doi.org/10.1007/s10584-017-2035-8
329,"Morinha, Francisco|Bastos, Rita|Carvalho, Diogo|Travassos, Paulo|Santos, Mario|Blanco, Guillermo|Bastos, Estela|Cabral, Joao A.",pyrrhocorax pyrrhocorax|endangered species conservation|land use changes|habitat suitability|spatially explicit modelling|stochastic dynamic methodology,10.1016/j.biocon.2017.04.013,BIOLOGICAL CONSERVATION,WOS:000405881600012,A spatially-explicit dynamic modelling framework to assess habitat suitability for endangered species: The case of Red-billed Chough under land use change scenarios in Portugal,2017,https://dx.doi.org/10.1016/j.biocon.2017.04.013
129,"Xu, Peng|Koloutsou-Vakakis, Sotiria|Rood, Mark J.|Luan, Shengji",livestock manure|ammonia emissions|policies analysis|uncertainty|mitigation scenarios,10.1016/j.scitotenv.2017.06.258,SCIENCE OF THE TOTAL ENVIRONMENT,WOS:000408755300009,Projections of NH3 emissions from manure generated by livestock production in China to 2030 under six mitigation scenarios,2017,https://dx.doi.org/10.1016/j.scitotenv.2017.06.258
127,"Liu, Ronghua|Wei, Jiahua|Ren, Yan|Liu, Qi|Wang, Guangqian|Shao, Songdong|Tang, Shuang",cloud computing|hydrodynamic model|hydromp|model integration|web service,10.2166/hydro.2017.140,JOURNAL OF HYDROINFORMATICS,WOS:000416447000015,HydroMP - a computing platform for hydrodynamic simulation based on cloud computing,2017,https://dx.doi.org/10.2166/hydro.2017.140
332,"Li, Sen|Juhasz-Horvath, Linda|Pedde, Simona|Pinter, Laszlo|Rounsevell, Mark D. A.|Harrison, Paula A.",integrated modelling|urban land cover change|population distribution|integrated socioeconomic and climate change scenarios|stakeholder|hungary,10.1016/j.envsoft.2017.07.005,ENVIRONMENTAL MODELLING & SOFTWARE,WOS:000408356600021,Integrated modelling of urban spatial development under uncertain climate futures: A case study in Hungary,2017,https://dx.doi.org/10.1016/j.envsoft.2017.07.005
111,"Abdelghany, Ahmed|Abdelghany, Khaled|Azadian, Farshid",airline|schedule planning|optimization|competition,10.1016/j.cor.2017.05.013,COMPUTERS & OPERATIONS RESEARCH,WOS:000407402600002,Airline flight schedule planning under competition,2017,https://dx.doi.org/10.1016/j.cor.2017.05.013
110,"Bellmore, J. Ryan|Benjamin, Joseph R.|Newsom, Michael|Bountry, Jennifer A.|Dombroski, Daniel",ecological modeling|food webs|invasive species|pacific salmon|river restoration|species recovery,10.1002/eap.1486,ECOLOGICAL APPLICATIONS,WOS:000398577200009,Incorporating food web dynamics into ecological restoration: a modeling approach for river ecosystems,2017,https://dx.doi.org/10.1002/eap.1486
308,"Sharma, Mohit|Chaturvedi, Vaibhav|Purohit, Pallav",refrigeration and air conditioning|commercial buildings|ghg emissions|montreal protocol,10.1007/s10584-017-2002-4,CLIMATIC CHANGE,WOS:000407170600016,Long-term carbon dioxide and hydrofluorocarbon emissions from commercial space cooling and refrigeration in India: a detailed analysis within an integrated assessment modelling framework,2017,https://dx.doi.org/10.1007/s10584-017-2002-4
109,"Blazkova, Sarka D.|Blazek, Vladimir D.|Jansky, Bohumir",acceptability limits|equifinality|frequency topmodel|glue|hydrographs with very low aep|safety of dams,10.1002/hyp.11204,HYDROLOGICAL PROCESSES,WOS:000403906900001,Continuous simulation for computing design hydrographs for water structures,2017,https://dx.doi.org/10.1002/hyp.11204
381,"Devak, Manjula|Dhanya, C. T.",distributed modeling|local and global sensitivity|parameter interaction|spatio-temporal sensitivity|uncertainty,10.2166/wcc.2017.149,JOURNAL OF WATER AND CLIMATE CHANGE,WOS:000416455900001,Sensitivity analysis of hydrological models: review and way forward,2017,https://dx.doi.org/10.2166/wcc.2017.149
382,"Ding, Jie|Haberlandt, Uwe",hydrological modeling|instantaneous peak flow (ipf)|maximum mean daily flow (mdf)|regionalization,10.1002/hyp.11053,HYDROLOGICAL PROCESSES,WOS:000393558900009,Estimation of instantaneous peak flow from maximum mean daily flow by regionalization of catchment model parameters,2017,https://dx.doi.org/10.1002/hyp.11053
83,"Goldhammer, Frank|Steinwascher, Merle A.|Kroehne, Ulf|Naumann, Johannes",conditional accuracy function|generalized linear mixed modelling|random response time effects|speed-accuracy trade-off function,10.1111/bmsp.12099,BRITISH JOURNAL OF MATHEMATICAL & STATISTICAL PSYCHOLOGY,WOS:000400790500005,Modelling individual response time effects between and within experimental speed conditions: A GLMM approach for speeded tests,2017,https://dx.doi.org/10.1111/bmsp.12099
384,"Hutchins, Michael G.|McGrane, Scott J.|Miller, James D.|Hagen-Zanker, Alex|Kjeldsen, Thomas R.|Dadson, Simon J.|Rowland, Clare S.",,10.1002/wat2.1177,WILEY INTERDISCIPLINARY REVIEWS-WATER,WOS:000394904700006,Integrated modeling in urban hydrology: reviewing the role of monitoring technology in overcoming the issue of 'big data' requirements,2017,https://dx.doi.org/10.1002/wat2.1177
385,"Zubieta, Ricardo|Getirana, Augusto|Carlo Espinoza, Jhan|Lavado-Casimiro, Waldo|Aragon, Luis",,10.5194/hess-21-3543-2017,HYDROLOGY AND EARTH SYSTEM SCIENCES,WOS:000405470300002,Hydrological modeling of the Peruvian-Ecuadorian Amazon Basin using GPM-IMERG satellite-based precipitation dataset,2017,https://dx.doi.org/10.5194/hess-21-3543-2017
387,"Gonzalez de Andres, Ester|Seely, Brad|Blanco, Juan A.|Bosco Imbert, J.|Lo, Yueh-Hsin|Castillo, Federico J.",ecological modelling|fagus sylvatica|interspecific competition|intraspecific competition|mixedwoods|pinus sylvestris|pyrenees|species complementarity,10.1002/eco.1810,ECOHYDROLOGY,WOS:000395631100006,Increased complementarity in water-limited environments in Scots pine and European beech mixtures under climate change,2017,https://dx.doi.org/10.1002/eco.1810
388,"Al-Safi, Hashim Isam Jameel|Sarukkalige, Priyantha Ranjan",climate change impact|hydrological modeling|hbv model|gcms|richmond river catchment|australia,10.1016/j.wse.2017.05.004,WATER SCIENCE AND ENGINEERING,WOS:000423927000003,Assessment of future climate change impacts on hydrological behavior of Richmond River Catchment,2017,https://dx.doi.org/10.1016/j.wse.2017.05.004
79,"Paprotny, Dominik|Morales-Napoles, Oswaldo",,10.5194/hess-21-2615-2017,HYDROLOGY AND EARTH SYSTEM SCIENCES,WOS:000402717500001,Estimating extreme river discharges in Europe through a Bayesian network,2017,https://dx.doi.org/10.5194/hess-21-2615-2017
390,"Jiao, Yang|Lei, Huimin|Yang, Dawen|Huang, Maoyi|Liu, Dengfeng|Yuan, Xing",eco-hydrological modeling|model coupling|vegetation dynamics|regional hydrological change,10.1016/j.jhydrol.2017.05.060,JOURNAL OF HYDROLOGY,WOS:000407538800011,Impact of vegetation dynamics on hydrological processes in a semi-arid basin by using a land surface-hydrology coupled model,2017,https://dx.doi.org/10.1016/j.jhydrol.2017.05.060
391,"Uniyal, Bhumika|Dietrich, Joerg|Vasilakos, Christos|Tzoraki, Ourania",soil moisture|landsat|tvdi|ndvi|tdr|parameter uncertainty,10.1016/j.agwat.2017.08.002,AGRICULTURAL WATER MANAGEMENT,WOS:000412255400006,Evaluation of SWAT simulated soil moisture at catchment scale by field measurements and Landsat derived indices,2017,https://dx.doi.org/10.1016/j.agwat.2017.08.002
77,"Jian, Jie|Ryu, Dongryeol|Costelloe, Justin F.|Su, Chun-Hsu",hydrological modelling|model calibration|spearman rank correlation|inverse rating curve|bias mitigation,10.1016/j.ejrh.2016.12.085,JOURNAL OF HYDROLOGY-REGIONAL STUDIES,WOS:000435635000007,Towards hydrological model calibration using river level measurements,2017,https://dx.doi.org/10.1016/j.ejrh.2016.12.085
392,"Liang, Liang|Kong, Fanwei|Martin, Caitlin|Thuy Pham, |Wang, Qian|Duncan, James|Sun, Wei",aortic valve finite element model|aortic valve geometry reconstruction|cardiac image analysis|machine learning,10.1002/cnm.2827,INTERNATIONAL JOURNAL FOR NUMERICAL METHODS IN BIOMEDICAL ENGINEERING,WOS:000400975000009,Machine learning-based 3-D geometry reconstruction and modeling of aortic valve deformation using 3-D computed tomography images,2017,https://dx.doi.org/10.1002/cnm.2827
393,"Farjad, Babak|Gupta, Anil|Razavi, Saman|Faramarzi, Monireh|Marceau, Danielle J.",hydrology|climate change|hydrological modeling|cellular automata|land-use change|mike she|mike 11,10.3390/w9100767,WATER,WOS:000414707500044,An Integrated Modelling System to Predict Hydrological Processes under Climate and Land-Use/Cover Change Scenarios,2017,https://dx.doi.org/10.3390/w9100767
74,"Yin, Zhenliang|Feng, Qi|Liu, Shiyin|Zou, Songbing|Li, Jing|Yang, Linshan|Deo, Ravinesh C.",glacier runoff contribution|distributed hydrological modeling|yarkant river basin|soil and water assessment tool (swat)|karakoram,10.3390/w9030159,WATER,WOS:000398721300010,"The Spatial and Temporal Contribution of Glacier Runoff to Watershed Discharge in the Yarkant River Basin, Northwest China",2017,https://dx.doi.org/10.3390/w9030159
394,"Faghihirad, S.|Lin, B.|Falconer, R. A.",morphodynamics|numerical modelling|turbulent flows|regulated reservoirs|three-dimensional flow|physical modelling|laboratory studies,10.1007/s11269-016-1537-x,WATER RESOURCES MANAGEMENT,WOS:000393777100028,3D Layer-Integrated Modelling of Morphodynamic Processes Near River Regulated Structures,2017,https://dx.doi.org/10.1007/s11269-016-1537-x
396,"Chaudhary, Abhishek|Hantush, Mohamed M.",water quality|environmental modeling|risk management|bayesian|uncertainty estimation|dissolved oxygen,10.1016/j.watres.2016.11.012,WATER RESEARCH,WOS:000390181600030,Bayesian Monte Carlo and maximum likelihood approach for uncertainty estimation and risk management: Application to lake oxygen recovery model,2017,https://dx.doi.org/10.1016/j.watres.2016.11.012
397,"Langat, Philip Kibet|Kumar, Lalit|Koech, Richard",climate change|time series|mann-kendall test|river basin|sustainability|water yield,10.3390/su9111963,SUSTAINABILITY,WOS:000416793400043,"Temporal Variability and Trends of Rainfall and Streamflow in Tana River Basin, Kenya",2017,https://dx.doi.org/10.3390/su9111963
398,"Canovas, C. R.|Macias, F.|Olias, M.|Perez Lopez, R.|Nieto, J. M.",emma|mix|elemental ratios|flood events|particulate and dissolved metal transport,10.1016/j.jhydrol.2017.05.037,JOURNAL OF HYDROLOGY,WOS:000404816000046,Metal-fluxes characterization at a catchment scale: Study of mixing processes and end-member analysis in the Meca River watershed (SW Spain),2017,https://dx.doi.org/10.1016/j.jhydrol.2017.05.037
